Author_id,Name
7937,WILLIAM ROBERTSON
7938,DAVID WILKERSON
7939,ALBERT GILMAN
7940,JOHN RUSSELL BROWN
7941,RUSSELL FRASER
7942,WILLIAM H. MATCHETT
7943,S. SCHOENB
7944,REUBEN BROWER
7945,S. NAGARAJAN
7946,DANIEL SELTZER
7947,BARBARA EVERETT
7948,P.H. DAVISON
7949,T.J.B. SPENCER
7950,WALTER BRUEGGEMANN
7951,MARTHA J. BECKMAN
7952,JOHN MCPHERSON
7953,WENDY WASSERSTEIN
7954,RACHEL CHANDLER
7955,KATE CLINTON
7956,CHASTITY BONO
7957,BILLIE FITZPATRICK
7958,REBECCA ORE
7959,JULIE ANDREWS EDWARDS
7960,SARAH GILBERT
7961,EMMANUÈLE BERNHEIM
7962,TED CHIANG
7963,PATRICK NIELSEN HAYDEN
7964,KAREN MICHALSON
7965,PETER WATTS
7966,PETER TAYLOR
7967,SUSAN FROMBERG SCHAEFFER
7968,KATHARINE MURRAY
7969,DONALD S OLSON
7970,GÜNTER W. KIENITZ
7971,DENIS HAMILL
7972,DAO STROM
7973,GINA MAYER
7974,JONATHAN RICE
7975,TIM RICE
7976,PAUL GAMBACCINI
7977,PAUL &AMP; TIM RICE.ET AL. GAMBACCINI
7978,ROGER OSBORNE
7979,DAVID HOCKNEY
7980,NIKOS STANGOS
7981,COLIN LARKIN
7982,ALEX OGG
7983,JOHNNY ROGAN
7984,MIRANDA SAWYER
7985,TERRY KAY
7986,SANDRA MARKLE
7987,MARK ROBERT RANK
7988,KENNETH GATLAND
7989,VICTORIA CHANCELLOR
7990,ROBERTA
7991,ROBERT M PIRSIG
7992,ZLATA FILIPOVIC
7993,WILLIAM W. JOHNSTONE
7994,NAVA RENEK
7995,DEE BRESTIN
7996,KATHY TROCCOLI
7997,MARJORIE WINN
7998,ABBOT GEORGE BURKE
7999,COVERT BAILEY
8000,LEWIS GANNETT
8001,ALAN BRENNERT
8002,KUKI GALLMANN
8003,TOM DEFALCO
8004,RICHARD MASON
8005,ROBERTO G. FERNANDEZ
8006,TADAHIKO NAGAO
8007,ISAMU SAITO
8008,GUSTAVO PEREZ-FIRMAT
8009,JOANNE MCCLELLAN EGNOR
8010,DR.WAYNE W. DYER
8011,JOHN NORMAN
8012,MICHELE SLUNG
8013,ALBERT UDERZO
8014,EMMA FORREST
8015,BILL MURPHY
8016,PETER WOOD
8017,G. EASON
8018,WILLIAM LEAST HEAT-MOON
8019,CHRISTOBEL KENT
8020,ROSIE THOMAS
8021,MAGGIE O'FARRELL
8022,SHARON BUTALA
8023,PADDY RYAN
8024,PAUL ERDMAN
8025,KATJA M. WERKER
8026,MARYSE WOLINSKI
8027,LINDA FAIRSTEIN
8028,TERRY TEMPEST WILLIAMS
8029,LET'S GO INC. 
8030,HELGA TISCENKO
8031,ROBERT BOSNAK
8032,ROBERT DESSAIX
8033,SUSAN M. LARK
8034,ELIZABETH SOMER
8035,ROBERT STONE
8036,STANLEY KARNOW
8037,GAIL EVANS
8038,VICKIE L. BANE
8039,LINA VISCONTI
8040,DONNA MAY GIBBS CARPENTER
8041,FRANK
8042,MANUEL VÁZQUEZ MONTALBÁN
8043,MANUEL VAZQUEZ MONTALBAN
8044,INDIA KNIGHT
8045,GEORGE HUGHES
8046,STEVEN LEVY
8047,MARGARET LAWRENCE
8048,PAULA WEIDEGER
8049,GORDON HONEYCOMBE
8050,COLIN TURNBULL
8051,COLSON WHITEHEAD
8052,HARALD GERLACH
8053,MARKET HOUSE BOOKS LTD. 
8054,ROSALIND FERGUSSON
8055,MICHAEL D. HUTT
8056,THOMAS W. SPEH
8057,STEVEN V. ROBERTS
8058,DAN ZEVIN
8059,GLENN FRANKEL
8060,GILDA RADNER
8061,ANNE MICHAELS
8062,QUINT BUCHHOLZ
8063,JOHN MADDOX ROBERTS
8064,A OSWALD
8065,JULIET SCHOR
8066,BETSY TAYLOR
8067,ED GLINERT
8068,ATIMA SRIVASTAVA
8069,GIÒ WAECKERLIN INDUNI
8070,LISA SCOTT
8071,DAGMAR ROTH
8072,SHARON MAAS
8073,AMELIE FRIED
8074,SNEAKY P. BROWN
8075,CARINA KLEIN
8076,SUSAN CARROLL
8077,MARCEL BIEGER
8078,EVELINE PASSET
8079,JAMES ELLISON
8080,DIAN FOSSEY
8081,WOLFGANG BÜSCHER
8082,ROBERT MERLE
8083,CHRISTEL GERSCH
8084,GERDA BEAN
8085,N.H. KLEINBAUM
8086,LUIGI GUICCIARDI
8087,KATHARINA SCHMIDT
8088,MCDOWELL BRYSON
8089,ADELE ZIMINSKI
8090,SHIFRA HORN
8091,DALYA BILU
8092,J.M. SYNGE
8093,TIM ROBINSON
8094,LYNNE S. SCHWARTZ
8095,TOMMY HAYS
8096,LORETTA LYNN
8097,PATSI BALE COX
8098,SIDNEY POITIER
8099,GORDON MACKENZIE
8100,PAUL GRESCOE
8101,ANNETTE DELORE
8102,JOHN HUGHES
8103,DEIRDRE COREY
8104,LISA BIRNBACH
8105,PATRICIA MARX
8106,LINDA TSCHIRHART SANFORD
8107,MARY ELLEN DONOVAN
8108,CHARLES L. CALIA
8109,ARIANNA HUFFINGTON
8110,BILL MAHER
8111,DENIS WAITLEY
8112,ELLE EGGELS
8113,MARGARET LEE BRAUN
8114,THEO COLBORN
8115,NANCY M. STUART
8116,JOANNE K. ROWLING
8117,JEAN-CLAUDE GOTTING
8118,JEAN-FRANÇOI
8119,EMILIE RICHARDS
8120,MIRIAM ALI
8121,OUTSIDE MAGAZINE EDITORS
8122,NICK THORPE
8123,BENTLEY LITTLE
8124,JOHN SKIPP AND CRAIG SPECTOR
8125,SHAUN HUTSON
8126,JESSE HUNTER
8127,JR. 
8128,RICHARD HENRY DANA
8129,THOMAS PHILBRICK
8130,RAISA GORBACHEV
8131,DAVID FLOYD
8132,HELEN HUNT JACKSON
8133,J.B. CALCHMAN
8134,THALASSA ALI
8135,STEPHEN GLASS
8136,PAT MULCAHY
8137,DOROTHY BRYANT
8138,EDIDT GEEVER
8139,ANGUS CALDER
8140,MARION A. KAPLAN
8141,NELLA LARSEN
8142,THADIOUS M. DAVIS
8143,CHARLES PORTIS
8144,WITI IHIMAERA
8145,JANN MITCHELL
8146,CONNIE LIGHTNER
8147,TERRI CRISP
8148,SAMANTHA GLEN
8149,JOEY GREEN
8150,ROD MCQUEEN
8151,MICHAEL J. FOX
8152,MARGARET LAURENCE
8153,B. ALISON WEIR
8154,ALISON WEIR
8155,PETER GZOWSKI
8156,ALVIN F. POUSSAINT
8157,WILLIAM K. HARTMANN
8158,GARRETT SUTTON
8159,JONAS RIDDERSTRALE
8160,KJELL NORDSTRÖM
8161,KJELL NORDSTROM
8162,HOWARD DEAN
8163,DENNIS KUCINICH
8164,STUDS TERKEL
8165,REVEREND AL SHARPTON
8166,KAREN HUNTER
8167,JAMES HYNES
8168,ERIK S. ROSENAA
8169,TED MICHENER
8170,MARK JACOBSON
8171,SARAH ZETTEL
8172,DAVID LAYTON
8173,K.C. COLE
8174,DANIEL HALPERN
8175,HYEMEYOHSTS STORM
8176,EDWARD BLISHEN
8177,BRIAN WILDSMITH
8178,TESSA BIELECKI
8179,REGINA SARA RYAN
8180,MASTERS
8181,RUSSELL GRANT
8182,VICKY EMPTAGE
8183,GABRIEL HORN
8184,WHITE DEER OF AUTUMN
8185,NADER E KHALILI
8186,JALALODDIN RUMI
8187,GEORGE BURNS
8188,JACK GREGORY
8189,CAROL DRINKWATER
8190,MARK SCHORER
8191,CELIA BARKER LOTTRIDGE
8192,PETER RALPH
8193,JUDY DELTON
8194,BLANCHE SIMS
8195,TONY GOLDWYN
8196,KATE BURTON
8197,ANIA SZADO
8198,A.L. KENNEDY
8199,MARY MACCARTHY
8200,ALAYNE MAIN
8201,ALEC ROSS
8202,TABITHA KING
8203,LAURA FRASER
8204,DAVID DAICHES
8205,ELEMENT BOOKS LTD. 
8206,PEG KEHRET
8207,CARLA NEGGERS
8208,BENJAMIN ZEPHANIAH
8209,MARY ANN HOBERMAN
8210,DEBORAH SAVAGE
8211,LISA FALKENSTERN
8212,CLIFF NIELSEN
8213,ANDREW EAMES
8214,WENDY BOORER
8215,ANDREW A. ROONEY
8216,JOHN LAWRENCE
8217,PETER HAINING
8218,DAVID EDMONDS
8219,JOHN EIDINOW
8220,GLENN YEFFETH
8221,DAVID GERROLD
8222,ROBERT AUNGER
8223,STEVEN PINKER
8224,JOHN GRAFTON
8225,MORT ROSENBLUM
8226,PETER SPIEGELMAN
8227,ALLAN W. ECKERT
8228,ANDREA BARRETT
8229,ELIZABETH SACHS
8230,BARTHE DECLEMENTS
8231,CHRISTOPHER GREIMES
8232,RUTH WHITE
8233,KATHERINE AYRES
8234,SOOK NYUL CHOI
8235,FRED GRAVER
8236,PEGGY WOODFORD
8237,JOHN GOLLINGS
8238,MADELEINE BOURDOUXHE
8239,JENNIFER BASSETT
8240,ANDREW PARKIN
8241,GAETAN SOUCY
8242,DAVID LEVIEN
8243,REGINA MCBRIDE
8244,ABBIE ZABAR
8245,LARRY WATSON
8246,PAULA L. WOODS
8247,TOM ALIBRANDI
8248,BILL WASSMUTH
8249,BRENDA PETERSON
8250,STEVEN OWEN GODERSKY
8251,B. TRAVEN
8252,JEAN P. SASSON
8253,SUZY SPENCER
8254,RITA MOONSAMMY
8255,YATRI
8256,LISLE
8257,ROBERT H WATERMAN
8258,THOMAS J PETERS
8259,TOM PETERS
8260,LYNDELL
8261,SIR RICHARD BRANSON
8262,J.-P. MAYER
8263,ANN MARTIN
8264,CAMERON JUDD
8265,BERNIECE RABE
8266,HARVEY KIDDER
8267,JOAN RAWLINS BIGGAR
8268,KAY SALEM
8269,KEN LEEBOW
8270,PAUL JOFFE
8271,MARTY BUCELLA
8272,BETTY BAKER
8273,THOM JONES
8274,DUDLEY RANDALL
8275,FLOYD
8276,WALLACE FOWLIE
8277,PEARSON EDUCATION
8278,SUSAN FEUER
8279,BERNADINE HEALY
8280,PETER MCDONOUGH
8281,ALEX CHADWICK/ NPR
8282,JUDITH IVEY
8283,DEBRA MONK
8284,DALE HULL
8285,DAVE LONGABERGER
8286,TAMI LONGABERGER
8287,ELLIS VIDLER
8288,VIOLET WINSPEAR
8289,DARRYL LONDON
8290,JOYCE LANDORF HEATHERLEY
8291,RICHARD DEAN ROSEN
8292,PETER ABRAHAMS
8293,COLIN HARRISON
8294,MARIA SHRIVER
8295,ORIAH
8296,RICHIE TANKERSLEY CUSICK
8297,NICHOLAS ADAMS
8298,KEITH PARKINSON
8299,SARTON MAY
8300,LORI FOSTER
8301,JANELLE DENNISON
8302,JILL JONES
8303,SHANA ABE
8304,EMMA HOLLY
8305,GARY BRANDNER
8306,LINDA LADD
8307,PATRICIA PHILLIPS
8308,JULIE BEARD
8309,LAURIE MCBAIN
8310,ANDREA PARNELL
8311,CATHERINE LANIGAN
8312,JILL BARNETT
8313,STEPHEN BURY
8314,MARLENA DE BLASI
8315,ALIZA SHERMAN
8316,GREGG OLSEN
8317,DAPHNE GOTTLIEB
8318,DANIEL DRENNAN
8319,PEG KERR
8320,JOHN F. KENNEDY
8321,GORDAN KORMAN
8322,ROSALIND GREENBERG
8323,ELAINE ST. JAMES
8324,LAURIE ABKEMEIER
8325,RICHARD EYRE
8326,LINDA EYRE
8327,JONATHAN BERENT
8328,KEN MERRELL
8329,PHYLLIS GATES
8330,PATRICIA BRIGGS
8331,HOLLY LISLE
8332,L.J. SMITH
8333,LARRY DIXON
8334,LARRY ELMORE
8335,RU EMERSON
8336,ELLEN GUON
8337,DAVID TROTTER
8338,CHARLOTTE MITCHELL
8339,DEBRA GINSBERG
8340,JOSEPHA SHERMAN
8341,IAN J. BURTON
8342,PURPLE RONNIE
8343,TERESA CRANE
8344,FRANÇOIS RICARD
8345,FRANÇOIS KÉREL
8346,JACK CLIFFORD SMITH
8347,DOUGLAS R. HOFSTADTER
8348,NICK MEGLIN
8349,DIANE MEGLIN
8350,LAUREN JARRETT
8351,LISA LENARD
8352,NAN PHIFER
8353,CATHY ANN JOHNSON
8354,BERNARD POULIN
8355,LIN WELLFORD
8356,MICHAEL MEYER
8357,ALWYN CRAWSHAW
8358,JULIET BAWDEN
8359,JAMES VAN PRAAGH
8360,MAURIZIO BONGIANNI
8361,STEVIE DANIELS
8362,D.G. HESSAYON
8363,D.G. 
8364,DR. HESSAYON
8365,LOIS HOLE
8366,DEREK FELL
8367,DEBBIE PATTERSON
8368,ANDY BAGGOTT
8369,ADRIAN FORSYTH
8370,LAUREL AZIZ
8371,BARBARA GANIM
8372,SUSAN FOX
8373,JUDY JONES
8374,WILLIAM WILSON
8375,TERENCE DICKINSON
8376,C.W. METCALF
8377,ROMA FELIBLE
8378,W.L. WILMSHURST
8379,DEREK NELSON
8380,ALEC WAUGH
8381,GERTRUD WITTICH
8382,FRIEDRICH DÜRRENMATT
8383,BJÖRN LARSSON
8384,JÖRG SCHERZER
8385,URS WIDMER
8386,JOAN DRUETT
8387,JOYCE JOHNSON
8388,THOMAS NILS LINDQUIST
8389,TOMMY SIMPSON
8390,LISA HAMMEL
8391,WILLIAM BENNETT SEITZ
8392,MARY FRANCIS SHURA
8393,HARRY MAZER
8394,PIKE
8395,ELLEN CONFORD
8396,CHERIE BENNETT
8397,JANET KOVALCIK
8398,CAROL KEEFFE
8399,ELLEN GUNDERSON TRAYLOR
8400,JOHN F. WALVOORD
8401,ALPHA STAFF
8402,SHELLEY O'HARA
8403,JAMES P. CAHER
8404,JOHN M. CAHER
8405,PATRICIA WAYNANT
8406,DAVID GALLOWAY
8407,KURT COBAIN
8408,WILLIAM H. ARMSTRONG
8409,JAMES BARKLEY
8410,EDWARD P. JONES
8411,EDMUND WHITE
8412,DEBORAH FORD
8413,OLIVIA JUDSON
8414,CATHERINE CLINTON
8415,CORTNEY DAVIS
8416,HOWARD STERN
8417,KIRK MITCHELL
8418,JOHN STOSSEL
8419,STARBUCK O'DWYER
8420,LORI ALVORD
8421,ELIZABETH COHEN VAN PELT
8422,TERRY JONES
8423,SANYIKA SHAKUR
8424,MONSTER KODY SCOTT
8425,A.J. ORDE
8426,SHERI S TEPPER
8427,AARON ELKINS
8428,AARON J. ELKINS
8429,ANDREW TOBIAS
8430,JANE BICKS
8431,MILLI NICKELL
8432,GARY LAND
8433,MONTAGUE SUMMERS
8434,KELSEY GRAMMER
8435,ROSE BLOCK
8436,DELILAH AHRENDT
8437,MICHAEL KERRIGAN
8438,MATT COHEN
8439,PATRICIA JEFFERY
8440,JEFF DAVIDSON JEFFREY P. ; DAVIDSON
8441,MARGARET WANDER BONANNO
8442,ELENA PONIATOWSKA
8443,WALTER JON WILLIAMS
8444,JOHN PEEL
8445,DAVID R. OLSON
8446,JOHN MCCORMICK
8447,BRONWYN WILLIAMS
8448,DOMINIQUE LAPIERRE
8449,SARA DOWSE
8450,BETH YAHP
8451,DOUGLAS RUSHKOFF
8452,ARTURO PEREZ- REVERTE
8453,DAVID WHARRY
8454,LYNDON BAINES JOHNSON
8455,MICHAEL JORDAN
8456,SUSAN BETH PFEFFER
8457,LYNN GAMWELL
8458,NANCY TOMES
8459,MARIE B. SALAZAR
8460,BRENDA WILKINSON
8461,PAULINE BROWN
8462,LEE STRINGER
8463,J. DENNIS DEITZ
8464,RICHARD GRIMES
8465,SUSAN QUINN
8466,LEO PENNANEN
8467,ERIC KNIGHT
8468,JOSEFA HEIFETZ
8469,TOREY L. HAYDEN
8470,ROBIN WILLIAMS
8471,KAREN A. SIGNELL
8472,KEITH LAUMER
8473,AUSTIN TAPPAN WRIGHT
8474,SHERMAN ALEXIE
8475,FLAVIA
8476,COLIN HIGGINS
8477,ERIK WEIHENMAYER
8478,TYRONE T. THOMAS
8479,KARLE DICKERSON
8480,SUSAN KENNEY
8481,ANNETTE LÉVY-WILLARD
8482,GEORGESON V
8483,URSULA MARKHAM
8484,CHOGYAM TRUNGPA
8485,GENE WOLFE
8486,ROBERT LLEWELLYN
8487,JACQUES LACARRIÈRE
8488,JACK JONES
8489,RACHEL KABERRY
8490,AMY K. BROWN
8491,DAVID FARLAND
8492,KEVIN BROOKS
8493,DEBORAH MCDOWELL
8494,RODERICK MACLEISH
8495,RAINER MARIA RILKE
8496,M.D. HERTER NORTON
8497,DANIEL HANDLER
8498,LANCE GOULD
8499,H ROBERTS DESIGN
8500,CATULLUS
8501,DAVID MULROY
8502,PAT CROCE
8503,BILL LYON
8504,RICHARD PRICE
8505,TONY BRITTON
8506,ANN POWERS
8507,GWYNEDD M. HUDSON
8508,DAVID AMBROSE
8509,EDWARD HOAGLAND
8510,PHIL PARKS
8511,PHYLLIS RAYBIN EMERT
8512,JAEL
8513,URSULA BURKOWSKI
8514,CHRISTOPHER DAVIS
8515,RON NYSWANER
8516,ANNIE SMITH
8517,ANN RIPLEY
8518,AVERY THORNE
8519,MEEK
8520,SYDNEY BIDDLE BARROWS
8521,WILLIAM NOVAK
8522,HOLGER FREESE
8523,HELGA KRÜGER
8524,BRIGITTE WOLTERS
8525,MARY MAPES DODGE
8526,CHILDREN'S CLASSICS
8527,JEANNIE SAKOL
8528,REXANNE BECNEL
8529,COLLEEN L. REECE
8530,ELIZABETH COATSWORTH
8531,MICHAEL VINER
8532,STEFAN RUDNICKI
8533,ROGER REES
8534,LAURIE GWEN SHAPIRO
8535,VERA NEVILLE
8536,MARINA ZWETAJEWA
8537,HEINZ G. KONSALIK
8538,EVA-CHRISTIANE WETTERER
8539,JOANNE HORNIMAN
8540,SA SHAN
8541,WERNER RICHTER
8542,BETSY SCHMITT
8543,AERON CLEMENT
8544,FABIENNE MARSH
8545,DONNA HUSTON MURRAY
8546,JOHANNA HURWITZ
8547,TERRI FIELDS
8548,STEINUNN SIGURDARDÓTTIR
8549,COLETTA BÜRLING
8550,NOËLLE CHÂTELET
8551,DANIEL MASON
8552,BERTOLT BRECHT
8553,HARRY MULISCH
8554,MARIA CSOLLÁNY
8555,SOPHOKLES
8556,RUSSELL MUNSON
8557,JEANNIE EBNER
8558,ROBERT SCHNEIDER
8559,R. SPILL
8560,JANICE CARLISLE
8561,RAYMOND R. MACCURDY
8562,ELIA KAZAN
8563,BRIAN JOHNSTON
8564,MARGARET CRAVEN
8565,SINCLAIR LEWIS
8566,FRANK KERMODE
8567,DEBORAH LEVY
8568,ROBIN MORGAN
8569,EDMUND ROSTAND
8570,MARY CLEARMAN BLEW
8571,PAULINE ROSENAU
8572,CAROLYN MCVICKAR EDWARDS
8573,JONN MUMFORD
8574,THOMAS ERSKINE
8575,JENNIFER LASH
8576,MEL BLANC
8577,PHILIP BASHE
8578,GEORGE DANGERFIELD
8579,SAM SHEPARD
8580,LUDWIG THOMA
8581,URSULA SEGEBRECHT
8582,DAVE BOWLER
8583,BRYAN DRAY
8584,GIOVANNI BANDINI
8585,VERITY CAMPBELL
8586,VIRGINIA TRIOLI
8587,PHIL KUNTZ
8588,NANCY SNOW
8589,SIMON COLVEY
8590,ROBERT M. EVERSZ
8591,MARIANNE WOOD
8592,KEN CATRAN
8593,HELEN HODGMAN
8594,RENE DELORM
8595,JANICE HARRELL
8596,JOAN ELIZABETH LLOYD
8597,SUSAN M. LOVE
8598,SUSAN M.LOVE M.D. 
8599,KAREN LINDSEY
8600,ANN COPELAND
8601,EVELYN ROGERS
8602,SONYA BIRMINGHAM
8603,KATHERINE SUTCLIFFE
8604,KATHRYN ATWOOD
8605,LAURA KINSALE
8606,YURI RUBINSKY
8607,IAN WISEMAN
8608,MARCI SHIMOFF
8609,CAR
8610,MJ ROSE
8611,JOSEPHINE HART
8612,ELIZABETH DEWBERRY VAUGHN
8613,LAURA REESE
8614,BARRY GIFFORD
8615,PETER LAWRENCE
8616,RICHARD ROSEN
8617,BETTY MAHMOODY
8618,ARNOLD D. DUNCHOCK
8619,HANS PFITZINGER
8620,PETRA HRABAK
8621,RITA SEUSS
8622,GRACE GERSHUNY
8623,DEBORAH L. MARTIN
8624,DIANA WELLS
8625,JACOB LUDWIG CARL GRIMM
8626,JACOB W. GRIMM
8627,WILHELM GRI
8628,CANDACE BAHOUTH
8629,CLAY PERRY
8630,IPPY PATTERSON
8631,SARA B. STEIN
8632,ANDREW STOKER
8633,SASHA WILLIAMSON
8634,WILLIAM WARRINER
8635,MARYJO KOCH
8636,RENE BERGH
8637,MARY KIDD
8638,ALAN WATTS
8639,NANCY TODER
8640,SYLVIA BROWNRIGG
8641,CHARLOTTE J. BECK
8642,STEVE SMITH
8643,ALAN W. WATTS
8644,JOHN GOLDSTEIN
8645,MANUELA SOARES
8646,CELINA SPIEGEL
8647,CHRISTINA BUCHMANN
8648,MONICA FURLONG
8649,MARK GARLAND
8650,ELIZABETH LESSER
8651,ANYA WEINSTEIN
8652,MICHAEL NEWTON
8653,JEREMY TAMBLING
8654,HABLOT K. BROWNE
8655,HAN NOLAN
8656,MICHAEL KILIAN
8657,JUDITH VIORST
8658,LYNN SOLOTAROFF
8659,RONALD BLYTHE
8660,HAROLD N. 
8661,M.D. LEVINSON
8662,MARTHA MANNING
8663,IAN IRVINE
8664,LEON GARFIELD
8665,BAZ LUHRMANN
8666,CRAIG PEARCE
8667,WILLIAM SH
8668,JOANNA RUSS
8669,DWIGHT YOAKAM
8670,HAROLD BLOOMFIELD M.D. 
8671,SHARON JANIS
8672,JOY SIKORSKI
8673,WU WEI
8674,RAM DASS
8675,KAREN CASEY
8676,HARPERSANFRANCISCO
8677,DAVE MARSH
8678,STEVE HAGEN
8679,JOHN BRADSHAW
8680,STEPHEN FENDER
8681,GAIL MCMEEKIN
8682,MARC GAFNI
8683,JON KABAT-ZINN
8684,MICHAEL TOMS
8685,KEITH JARRETT
8686,JULIA
8687,JEFFREY E. YOUNG
8688,JANET S. KLOSKO
8689,AARON T. BECK
8690,JOHN CHAFFEE
8691,THOMAS AYRES
8692,PATRICIA LYNN REILLY
8693,MARK NEPO
8694,JOHN A. TRACY CPA
8695,CHRISTINE WESTERMANN
8696,PETRU POPESCU
8697,CRAWFORD KILIAN
8698,JACK GAVER
8699,DAVID COPPERFIELD
8700,WILLIAM M THACKERAY
8701,HARALD HELLMANN
8702,NORMAN F. CANTOR
8703,PETER ISRAEL
8704,LESLEY HAZLETON
8705,KEITH HAVILAND
8706,DINA GRAY
8707,BEN SALAMA
8708,JENNIFER NIEDERST
8709,PHILLIP GIROUX
8710,BOB BECKSTROM
8711,LANCE WALHEIM
8712,THE EDI
8713,ROLAND E. LARSON
8714,BRUCE H. EDWARDS
8715,ROBERT P. HOSTET
8716,BERLITZ GUIDES
8717,ISAAC ADAMSON
8718,HELEN PREJEAN
8719,L.M. BOYD
8720,BRIAN FREEMANTLE
8721,MARK ARAX
8722,RICK WARTZMAN
8723,ARMIN A. BROTT
8724,JENNIFER ASH
8725,MICK JACKSON
8726,PIERRE BOULLE
8727,TIMOTHY EGAN
8728,JULIE HECHT
8729,JOHN FEINSTEIN
8730,WALTER MERCADO
8731,PAUL (ED) ATTERBURY
8732,HERMAN J. VIOLA
8733,JAN S. DANIS
8734,CAROLYN J. MARGOLIS
8735,KENNETH COPELAND
8736,GLORIA COPELAND
8737,JAMES F. DUNNIGAN
8738,CLAY REYNOLDS
8739,HEATHER MACDONALD
8740,LAUREN STEINHAUER
8741,LAURA MILLER
8742,ADAM BEGLEY
8743,DANIEL J. BOORSTIN
8744,JAMES C. COLLINS
8745,JERRY I. PORRAS
8746,SHUNRYU SUZUKI
8747,TRUDY DIXON
8748,RICHARD BAKER
8749,HUSTON SM
8750,ALICE JOYCE DAVIDSON
8751,VICTORIA MARSHALL
8752,JOHN WEISMAN
8753,BILL BARNES
8754,CLAIR ALAN BROWN
8755,ERIC A. KIMMEL
8756,JON GOODELL
8757,KRISTOFFER J. BUQUET
8758,DORIT BADER WHITEMAN
8759,COREY SANDLER
8760,RICHARD ELLIS
8761,JANE FONDA
8762,LOUISE BATES AMES
8763,FRANCES L. ILG
8764,CHARLOTTE BRONTÏ¿1/2
8765,MARGARET SMITH
8766,MOYA COSTELLO
8767,ELLEN KUSHNER
8768,FAITH CONLON
8769,INGRID EMERICK
8770,CHRISTINA HENRY DE TES
8771,DARRYL REANNEY
8772,LOUISE FITZHUGH
8773,RICHARD SHENKMAN
8774,DION FORTUNE
8775,KENNETH W. ROYCE
8776,BOSTON T. PARTY
8777,ROBERT SHEA
8778,ROBERT ANTON WILSON
8779,MONICA MCINERNEY
8780,BEN JEAPES
8781,HANA WIRTH-NESHER
8782,CLIFFORD A. PICKOVER
8783,JOANN MORSE
8784,KERSTIN EKMAN
8785,MARILYN PAPPANO
8786,MARY BALOGH
8787,HAILEY NORTH
8788,KAREN ANDERS
8789,KRISTIN HARDY
8790,KAREN RANNEY
8791,CANDACE CAMP
8792,MICHELE ALBERT
8793,JOHN ROGER
8794,PC LEARNING LAB
8795,KRISTEN BRITAIN
8796,CHARLES J. KEATING
8797,JANE RESH THOMAS
8798,LAUREN BROOKE
8799,JUDY TATCHELL
8800,L. MOERI
8801,NICHOLAS EDWARDS
8802,JANNI LEE SIMNER
8803,MIKE JAHN
8804,GORMAN
8805,CLAIRE RUDOLF MURPHY
8806,MARY JANE AUCH
8807,JUDY RICHTER
8808,PAM RYAN
8809,MARY STANTON
8810,D. CRAIG
8811,DAVID BURN
8812,CECILIA FITZSIMONS
8813,JUDY ALTER
8814,LANGE LEWIS
8815,FRANCESCA STANFILL
8816,JOYCE E. STROM-PAIKIN RN
8817,H.E. BATES
8818,WILLIAM MCGIVERN
8819,ROBERT GODDARD
8820,BRUCE NICOLAYSEN
8821,C. PETERSON
8822,PRICILLA HAMILTON
8823,SANDERS
8824,JAMES MARTIN
8825,LOUIS W. STORMS IV
8826,SCOTT J. PETERSON (MCSD MCT)
8827,GARY J. NUTT
8828,WOUT J HOFMAN
8829,JANELL CANNON
8830,PATRICIA POLACCO
8831,RENEE GRAEF
8832,DAVID KIRK
8833,ROBERT NISBET
8834,SARAH DESSEN
8835,BRIAN GALLAGHER
8836,THOMAS H. COOK
8837,ALGERNON B. MITFORD
8838,LINDA PIAZZA
8839,CYNTHIA BLAIR
8840,NICHOLAS PINE
8841,ROBERT BROWNING
8842,RICK BEECH
8843,RUI NUNES
8844,RHIDIAN BROOK
8845,STEVEN MILLHAUSER
8846,ECA DE QUIEROS
8847,LUCY ELLMANN
8848,JEREMY NARBY
8849,DORIS R. MEREDITH
8850,JAY WINIK
8851,JOHANNA ELLSWORTH
8852,CAROLINE MACDONALD
8853,TRISTINE RAINER
8854,ANAÏS NIN
8855,DARIEN COOPER
8856,KEN J. ROBERTS
8857,JOYCE RUPP
8858,JANE PITZ
8859,MARK E. THIBODEAUX
8860,CLAIRE CLONINGER
8861,EVELYN CHRISTENSON
8862,LORETTA LAROCHE
8863,LYN HOLLEY DOUCET
8864,MACRINA WIEDERKEHR
8865,PAULA D'ARCY
8866,BRIAN HARPER
8867,CHARLES MACKAY
8868,JANINE M. BENYUS
8869,CINDY STONE
8870,FRANCES MOORE LAPPE
8871,ANNA LAPPÉ
8872,EVA HOFFMAN
8873,DECLAN KIBERD
8874,DESMOND BAGLEY
8875,LYNSAY SANDS
8876,ROBERT KAPLOW
8877,KAORI YUKI
8878,NINA OLLIGSCHLÄGER
8879,KAZUSHI HAGIWARA
8880,ROBERT GERNHARDT
8881,PHILIPP RIPPEL
8882,FATIMA IGRAMHAN-PARSONS
8883,JACQUES VALLEE
8884,KRISTEN STAGG
8885,JESSE LEE KERCHEVAL
8886,RUTH BROWN
8887,PETER BARRETT
8888,CHRISTINA HOFF-SOMMERS
8889,CAL THOMAS
8890,LAURA C. SCHLESSINGER
8891,TED ANDREWS
8892,BEVARLY
8893,SUZI GOLDEN
8894,LIZ FIELDING
8895,AMY WALLACE
8896,LAURA SCRIBNER KASTNER
8897,JENNIFER F. WYATT
8898,ISABEL STANLEY
